<TICKER>,<DTYYYYMMDD>,<FIRST>,<HIGH>,<LOW>,<CLOSE>,<VALUE>,<VOL>,<OPENINT>,<PER>,<OPEN>,<LAST>
Sabzevar.Steel,20211225,35550.00,35550.00,34710.00,35300.00,174132448030,4932243,6601,D,35450.00,34920.00
Sabzevar.Steel,20211222,34750.00,35580.00,34690.00,35450.00,135164709160,3812401,4556,D,34450.00,35580.00
Sabzevar.Steel,20211221,33210.00,34900.00,33210.00,34450.00,127517283420,3701523,3605,D,33500.00,34410.00
Sabzevar.Steel,20211220,33600.00,34580.00,33120.00,33500.00,203718629490,6080942,4678,D,33400.00,33600.00
Sabzevar.Steel,20211219,33610.00,33650.00,33080.00,33400.00,225631038790,6756370,4980,D,33610.00,33110.00
Sabzevar.Steel,20211218,33990.00,34000.00,33360.00,33610.00,92677116340,2757528,4602,D,33670.00,33600.00
Sabzevar.Steel,20211215,33360.00,34000.00,33360.00,33670.00,66319049800,1969715,4211,D,33680.00,33690.00
Sabzevar.Steel,20211214,33660.00,33990.00,33260.00,33680.00,75185773290,2232450,4675,D,33880.00,33700.00
Sabzevar.Steel,20211213,34290.00,34640.00,32450.00,33880.00,239199756360,7060154,6172,D,34070.00,33690.00
Sabzevar.Steel,20211212,34210.00,34500.00,33900.00,34070.00,102731734730,3015244,4112,D,34750.00,34500.00
Sabzevar.Steel,20211211,35160.00,35160.00,34260.00,34750.00,131018194710,3770262,5224,D,34780.00,34270.00
Sabzevar.Steel,20211208,35000.00,35060.00,34100.00,34780.00,236313035380,6795006,7428,D,34970.00,34800.00
Sabzevar.Steel,20211207,35000.00,35050.00,34500.00,34970.00,112386078210,3213714,6041,D,34710.00,34990.00
Sabzevar.Steel,20211206,34150.00,35170.00,34120.00,34710.00,169435024950,4881788,6354,D,34150.00,34990.00
Sabzevar.Steel,20211205,33700.00,34500.00,33700.00,34150.00,169681606660,4969095,5482,D,33690.00,33990.00
Sabzevar.Steel,20211204,33350.00,33940.00,33350.00,33690.00,205175226020,6089808,10313,D,33590.00,33810.00
Sabzevar.Steel,20211201,33900.00,34030.00,33270.00,33590.00,380694938220,11335111,6432,D,33900.00,34000.00
Sabzevar.Steel,20211130,33800.00,34180.00,33400.00,33900.00,184837043690,5453079,6411,D,34180.00,33610.00
Sabzevar.Steel,20211129,34130.00,34730.00,33920.00,34180.00,270342037340,7909954,7096,D,34420.00,33970.00
Sabzevar.Steel,20211128,34090.00,34700.00,34090.00,34420.00,168777082400,4903294,7262,D,34500.00,34490.00
Sabzevar.Steel,20211127,34100.00,35130.00,34100.00,34500.00,368913205040,10692971,7571,D,34590.00,34310.00
Sabzevar.Steel,20211124,34260.00,35190.00,34220.00,34590.00,276247917890,7986969,8224,D,34460.00,35150.00
Sabzevar.Steel,20211123,34730.00,34770.00,34260.00,34460.00,180502298610,5238133,11540,D,34730.00,34730.00
Sabzevar.Steel,20211122,35000.00,35280.00,34600.00,34730.00,252518924040,7269903,8408,D,34670.00,34730.00
Sabzevar.Steel,20211121,34610.00,35150.00,34470.00,34670.00,238052824410,6866463,7929,D,34750.00,35000.00
Sabzevar.Steel,20211120,35520.00,35520.00,34440.00,34750.00,343584787020,9888170,8641,D,35570.00,34610.00
Sabzevar.Steel,20211117,35170.00,36030.00,35170.00,35570.00,160776729680,4520035,8667,D,35310.00,35410.00
Sabzevar.Steel,20211116,35150.00,35450.00,35150.00,35310.00,153418994270,4345071,8219,D,35170.00,35400.00
Sabzevar.Steel,20211115,35630.00,35630.00,35080.00,35170.00,234826306630,6676138,8369,D,35450.00,35360.00
